,datetime,content,title
758,2021-06-09 04:19:48,【全国碳市场上线在即，多地多行业抢滩布局】上海联合产权交易所6月7日在其官微及官网发布消息称，全国碳排放权交易系统近日顺利通过技术验收。备受关注的全国碳排放权交易市场拟于6月底正式上线交易，近期从中央到地方释放的多种信号显示，目前各项准备工作已经就绪，多地、多行业企业提前迎接风口卡位布局。业内人士认为，全国碳市场启动后，将对社会、行业、企业的投资生产决策产生影响，新能源、可再生资源回收等多领域有望受益。,
759,2021-06-09 04:19:40,市场消息：英国方面寻求金融服务得到七国集团税收计划的豁免。,
760,2021-06-09 04:18:34,市场消息：马尔代夫方面延长了新冠疫情的限制措施。,
761,2021-06-09 04:17:06,【新任中国驻英大使呼吁中英关系持续稳定发展】周一，中国驻英国大使馆发布新任驻英大使郑泽光的首次视频讲话，郑大使在讲话中呼吁中英关系持续稳定发展。他强调，中英两国只要坚持相互尊重、平等相待、包容互鉴的原则，中英关系就能顺利推进、持续向前。郑泽光于1986年加入外交部，2015年升任外交部副部长，曾作为公派留学生到英国威尔士的卡迪夫大学学习。（中国日报）,
762,2021-06-09 04:16:40,标普500指数11大板块中，6大板块收涨，5大板块收跌；非日常生活消费品板块领涨，其次是能源板块；公用事业板块领跌，其次是日常消费品板块。,
763,2021-06-09 04:10:29,【美国国税局要求国会授权收集转账数据】美国国税局局长Charles Rettig在参议院财政委员会的听证会上表示，在现行法规下，税务机构收集加密货币的转账信息有困难，国会应授予税务机构更多的权限来监管加密货币。他指出，目前全球约有8600多家加密货币交易所，绝大多数加密货币在设计之初就是为了规避政府的监管。近年来，加密货币资产价值飙升，但由于长期脱离监管，美国国税局损失了巨大的税收。,
764,2021-06-09 04:10:15,【全球最大火车专用运输船交付】6月8日上午，由我国自主设计建造的全球最大的火车专用运输船“切诺基”号（CHEROKEE）在广州交付。该船由中国船舶集团旗下中船黄埔文冲船舶有限公司建造。当天，该船以跨洋视频会议的形式云交付给美国船东。该船总长180米，宽38.6米，高达16.2米，设置两层火车甲板，与国内火车运输船仅主甲板装载火车有较大区别。据了解，该船交付后将用于美国与墨西哥港口之间的火车运输，与路上运输相比，海上运输能使火车减少约50%的行程，大大降低了墨西哥湾区域的物流成本和时间。（科技日报）,
765,2021-06-09 04:09:42,  美股各大类资产类ETF中，美国布伦特原油基金领涨，其次是恐慌指数做多ETF；新兴市场ETF领跌，其次是黄金ETF。,
766,2021-06-09 04:09:22,市场消息：德意志银行管理层改组，坏账银行负责人离职。,
767,2021-06-09 04:08:29,  美股各行业ETF中，全球航空业ETF领涨，其次是能源业ETF；公用事业ETF领跌，其次是日常消费品ETF。,
768,2021-06-09 04:08:18,  萨尔瓦多央行行长Douglas Rodriguez：萨尔瓦多已经在应用比特币，人们无需对它感到惧怕。,
769,2021-06-09 04:08:07,中概股中，猎豹移动、达达、斗鱼、虎牙涨超10%。掌门教育IPO首日涨47%。,
770,2021-06-09 04:07:09,新能源汽车股中，Canoo涨19%，图森未来涨17%，Workhorse涨11%，理想汽车涨6%；特斯拉和蔚来汽车小幅下跌 。芯片股多数下跌，美光科技跌4%，半导体板块ETF跌0.6% 。,
771,2021-06-09 04:06:16,比特币重回33000美元/枚上方，跌幅收窄至1.8%。,
772,2021-06-09 04:05:59,【股市收盘】纳斯达克综合指数6月8日（周二）收盘上涨43.19点，涨幅0.31%，报13924.91点；道琼斯指数6月8日（周二）收盘下跌30.88点，跌幅0.09%，报34599.36点；标普500指数6月8日（周二）收盘上涨0.98点，涨幅0.02%，报4227.50点。,
773,2021-06-09 04:05:47,【美股收评】市场继续观望通胀形势，美国5月消费物价指数(CPI)将于周四揭晓，周四公布的美国5月CPI，经济师预期，5月CPI按年升4.7%，高于4月时的4.2%；核心CPI预期按月升0.4%，按年升3.4%。除了观察通胀压力，还将寻求美联储政策立场转变的任何线索。截至收盘，道指收跌31.01点。盘面上，直播概念股、航空股走高，白银、黄金板块走低。个股方面，ContextLogic (WISH.O)收涨50.77%，维珍银河(SPCE.N)收涨8.33%，柯达(KODK.N)收涨27.05%，虎牙(HUYA.N)收涨10.83%，Lordstown Motors(RIDE.O)收跌16.27%，老虎证券(TIGR.O)收跌6.35%，BioNTech SE(BNTX.O)收跌7.52%。,
774,2021-06-09 04:05:36,Clover Health Investments(CLOV.O)收涨86%，报22.15美元，收盘创历史新高。,
775,2021-06-09 04:05:24,截至发稿，道指成交量报2.72亿股（上一交易日为2.597亿股），纳指成交量报54.04亿股（上一交易日为43.295亿股），标普500指数成量报19.64亿股（上一交易日为17.467亿股）。,
776,2021-06-09 04:04:53, 美股收盘，道指小幅收跌约30点，标普500指数接近平收，直播概念股、航空股走高，白银、黄金板块走低。,
777,2021-06-09 03:58:20,市场消息：美国国家橄榄球联盟(NFL)表示将花费100万美元资助药用大麻研究。,
778,2021-06-09 03:55:30,Lordstown Motors(RIDE.O)尾盘跌幅扩大至20%，报10.7美元。,
779,2021-06-09 03:55:12,【油价创逾两年最高，预期伊朗供应不会很快回归市】原油期货结算价周二创逾两年最高，此前美国国务卿布林肯表示，即使重启伊朗核协议《联合全面行动计划》，数百项制裁仍将保持不变，包括特朗普政府实施的制裁。这可能意味着更多伊朗石油供应不会很快重返市场。Price Futures Group高级分析师Phil Flynn称：“布林肯看到了现实情况，并表示即使我们真的达成协议，仍有很长的路要走，所有那些期待供应大增的人都会失望。”,
780,2021-06-09 03:52:22,牙齿矫正公司SmileDirectClub(SDC.O)尾盘涨幅扩大至16%，刷新日高，报9.69美元。,
781,2021-06-09 03:49:50,白宫官员：美国方面任何放宽旅行限制的决定“都将完全遵循公共卫生和医学专家的客观分析和建议”。,
782,2021-06-09 03:48:05,市场消息：印度电商物流平台Delhivery的IPO估值可能为40亿美元。,
783,2021-06-09 03:47:49,白宫官员：白宫方面启动了与加拿大、墨西哥、欧盟和英国的工作组，以确定安全重新开放旅游的最佳方式。,
784,2021-06-09 03:45:28,巴西经济部长盖德斯：巴西方面目前不会征收交易税。,
785,2021-06-09 03:45:18,Lordstown Motors(RIDE.O)直线下挫，涨幅收窄至3%，一度触发停牌，公司受到持续经营警告。,
786,2021-06-09 03:43:30,美国能源部长Jennifer Granholm和电池界相关人士将于6月14日就电池供应链进行讨论。,
787,2021-06-09 03:39:18,【美国防部：美军从阿富汗撤军进程已完成过半】美国国防部当地时间6月8日宣布，美国军队从阿富汗撤军进程已完成过半。据美国中央司令部估计，目前撤军进程已经完成50%以上，美军已运出了约500架货机的物资，并有近13000件设备移交给国防后勤部进行销毁，此外，美国还正式向阿富汗军方移交了6处设施。,
788,2021-06-09 03:39:03,市场消息：美国能源部将扩大高级电池的制造。,
789,2021-06-09 03:38:24,ContextLogic (WISH.O)尾盘涨幅扩大至50%，检测到大量ContextLogic的看涨期权流，共计65956个看涨期权交易。,
790,2021-06-09 03:38:19,空白支票公司VG ACQUISITION(VGAC.N)直线拉涨至日内高点，涨幅达7.3%。,
791,2021-06-09 03:37:34,以太坊重回2500美元/枚上方，跌幅收窄至3.8%。,
792,2021-06-09 03:37:28,【世行预测2021年全球经济恢复“强劲但不均衡”】世界银行6月8日发布《全球经济展望》称，得益于少数几个主要经济体的强劲回弹，2021年全球经济预计增长5.6%，将成为80年来经济衰退后达到的最快增速。尽管出现复苏，但到今年年底全球产出将比疫情前预测低2%左右。约三分之二新兴市场和发展中经济体的人均收入损失在2022年之前将难以恢复。在低收入经济体中，疫苗接种滞后，疫情影响导致减贫成果出现倒退，加剧了不安全局势及其他长期存在的挑战。（中国日报）,
793,2021-06-09 03:36:56,ARK基金创始人Cathie Wood：最近围绕比特币能源使用的环境、社会和治理（ESG）担忧，只会有助于推动可再生采矿和太阳能的采用。,
794,2021-06-09 03:36:49,巴西经济部长盖德斯：巴西方面将每年减少2.5%的公司税。,
795,2021-06-09 03:35:37,【美疾病控制和预防中心：只有13个州完成了拜登政府的疫苗接种目标】美国疾病控制和预防中心（CDC）当地时间6月7日公布的数据显示，截至当地时间6月7日，全美只有13个州达到了拜登政府制定的目标，即在7月4日前为70%的美国成年人接种至少一剂新冠疫苗。数据显示，目前有超过1.71亿美国人（占美国总人口的51.6%）至少接种了一剂新冠疫苗，近1.4亿美国人（占美国总人口的42.1%）完成了两剂疫苗接种。（央视）,
796,2021-06-09 03:23:18,【美国副总统哈里斯到访墨西哥 双方签署关于国际合作以及移民问题的谅解备忘录】墨西哥当地时间6月8日，美国副总统哈里斯与墨西哥总统洛佩斯在墨西哥城举行了会谈，双方签署了关于国际合作以及中美洲移民问题的谅解备忘录。,
797,2021-06-09 03:17:39,市场消息：美国气候特使KERRY计划在打击碳排放之际召开石油公司CEO峰会。,
798,2021-06-09 03:14:09,【世行将中国经济2021年增速预测调高至8.5%】世界银行6月8日发布最新一期《全球经济展望》称，中国的复苏已从公共投资扩大到消费，由于出口活跃，在疫情得到有效控制后被压抑的需求得到释放，预计中国今年增速将加快至8.5%。这一增速与世行一月份发布的《全球经济展望》相比高出了0.6个百分点。世行还预计2022年中国增速逐渐放缓至5.4%。该报告预计美国今年增长将达到6.8%，反映出大规模财政支持和放松防疫限制措施的影响。（中国日报）,
799,2021-06-09 03:12:55,  市场消息：嘉年华邮轮(CCL.N)会让美国疾病控制与预防中心(CDC)同意恢复在美国之外的限制航行。,
800,2021-06-09 03:12:23,  美油涨幅扩大到1.46%，日内涨超1美元，创2018年10月以来新高至70.24美元/桶；布油大涨1.30%，创2019年5月以来新高至72.42美元/桶。,
801,2021-06-09 03:12:01,  据Business Insider：汇丰银行为其信贷部门雇佣了8名交易员。,
802,2021-06-09 03:11:35,墨西哥卫生部：墨西哥累计新冠肺炎死亡病例达229100例。,
803,2021-06-09 03:05:04,【前美联储副主席科恩称通胀风险上升 担心美联储难以很好应对】前美联储副主席唐纳德·科恩周二表示，他担心美联储无法很好地应对通胀加速上升这一日益严峻的威胁。科恩在美国企业研究所主办的网络研讨会上说，“美联储去年采纳的新货币政策框架增加了物价加速上涨的可能性。一个并非旨在应对通胀上行风险的框架， 这是令人担忧的地方。”他补充说，危险在于美联储最终将不得不更大幅度、更快地提高利率以控制通胀。,
804,2021-06-09 03:03:10,恒指期货夜盘收涨0.09%，报28710点，低水71点。,
805,2021-06-09 03:02:40,市场消息：福特汽车(F.N)支持的电池公司Solid Power据悉在与空白支票公司Decarbonization进行合并上市谈判。,
806,2021-06-09 02:59:22,【基本金属：铜价上涨，因南美供应风险重燃】铜价止跌回升，因供应担忧重新浮现，交易员正在关注秘鲁总统大选和全球最大产铜国智利的矿业工资谈判。Jefferies分析师Christopher LaFemina表示，秘鲁选举结果可能会提振铜价，此前该国难分伯仲的总统选举结果显示左派Pedro Castillo略微领先于投资者喜欢的藤森庆子。与此同时，智利至少三个矿山正在进行集体谈判，包括必和必拓的埃斯康迪达矿山。道明证券分析师Bart Melek等人在研报中说：“铜市空头需要看到供应风险进一步降低，才能看到价格下跌”。,
807,2021-06-09 02:57:39,市场消息：美国总统拜登今天就基础设施问题致电美国共和党参议员卡西迪。,
808,2021-06-09 02:56:25,哥伦比亚能源部：预计今年的平均石油产量为78万-80万桶/日。,
809,2021-06-09 02:53:11,  市场消息：在1MDB丑闻案中，高盛(GS.N)还必须支付12.6亿美元的罚款。,
810,2021-06-09 02:52:09,美国商务部长雷蒙多：不提振美国制造业的结果将是“毁灭性的”。,
811,2021-06-09 02:52:02,市场消息：鉴于市场状况，大宗商品经纪公司Marex目前不会进行IPO。,
812,2021-06-09 02:51:52,市场消息：英国首相约翰逊的脱欧负责人将前往参加七国集团会议，以应对英国面临的压力。,
813,2021-06-09 02:51:38,美国国务卿布林肯：恢复伊朗核协议只是“第一步”。,
814,2021-06-09 02:46:39,巴西经济部长盖德斯：在年底前为所有巴西人接种新冠疫苗将促进经济复苏。,
815,2021-06-09 02:45:19,【西班牙对外银行将裁员2935人并关闭480家分支机构】西班牙对外银行已与工会代表就集体裁员程序达成协议，将影响2935名员工，并将关闭480家分支机构。,
816,2021-06-09 02:44:19,巴西经济部长盖德斯：巴西雷亚尔的汇率已经超调。,
817,2021-06-09 02:42:18,美国商务部长雷蒙多：不提振美国制造业的结果将是“毁灭性的”。,
818,2021-06-09 02:41:09,  Peloton(PTON.O)CFO：专注于增长核心自行车产品组合。,
819,2021-06-09 02:40:12,ContextLogic (WISH.O)日内涨幅拉升至30%，报10.14美元。,
820,2021-06-09 02:40:03,【利比亚Al-Samah油田出现管道泄漏】Waha石油公司消息人士和利比亚Al-Samah油田的一名石油工程师周二表示，该油田的管道泄漏可能会导致泵送作业暂停。该油田为Sidra港供应石油，港口的一名官员说，油田目前的产量约为28.5万桶/日。油田的石油工程师表示，昨天，连接Al-Samaha和Sidra港的同一条管道的泄漏已经得到控制，但今天又发生了泄漏。,
821,2021-06-09 02:37:40,【美国与欧盟将承诺结束特朗普发起的180亿美元关税战】欧盟领导人与美国总统拜登将在6月15日欧盟-美国峰会召开时承诺结束贸易战，并承诺年底前取消与钢铝贸易冲突相关的关税。根据草案，欧美将承诺在7月11日前找出航空业争端解决方案。草案内容还可能有修改。双方先前已同意暂停航空业关税到7月份，以促进解决方案的达成。另外草案显示，双方还将努力在12月1日前取消钢铝贸易争端中加征的关税。美国和欧盟还将宣布建立旨在加强两地区半导体供应的伙伴关系。 【来自金十数据】,
822,2021-06-09 02:35:52,  WTI 7月原油期货收涨0.82美元，涨幅1.18%，报70.05美元/桶。,
823,2021-06-09 02:32:22,美国参议院多数党领袖舒默：美国总统拜登和议院议员卡皮托之间的谈判“似乎遇到了瓶颈”。,
824,2021-06-09 02:31:32,上海原油期货主力合约夜盘收涨1.74%，报451.4元/桶。,
825,2021-06-09 02:31:25,美国参议院多数党领袖舒默：对修改选举法案持开放态度。,
826,2021-06-09 02:31:16,  美国参议院少数党领袖麦康奈尔：投票权法案是不必要的。,
827,2021-06-09 02:31:06,【交易所收盘】上海黄金交易所黄金T+D 6月9日（周三）晚盘收盘下跌0.11%报385.92元/克；上海黄金交易所白银T+D 6月9日（周三）晚盘收盘下跌0.71%报5582.0元/千克。,
828,2021-06-09 02:30:56,美股航空股走强，夏威夷航空涨超10%，西空航空、达美航空、南方航空涨超2%，西南航空涨1.65%，美国联合航空涨1.34%。此前美国疾控中心将美国旅游推荐等级从4级放宽至3级。,
829,2021-06-09 02:30:05,布伦特原油期货日内涨幅达1%，现报72.24美元/桶。,
830,2021-06-09 02:28:15,WTI原油期货站上70美元/桶。,
831,2021-06-09 02:26:51,  柯达(KODK.N)直线走高，涨幅扩大至20%。,
832,2021-06-09 02:25:22,WTI原油期货日内涨幅达1%，现报69.92美元/桶。,
833,2021-06-09 02:24:55,【杰富瑞：达美航空将受益于旅游复苏 上调评级至“买入”】杰富瑞分析师 Sheila Kahyaoglu发布研究报告，将达美航空评级从“持有”上调至“买入”，目标价从50美元上调至60美元。Kahyaoglu告诉投资者，随着商务旅行和国际旅游市场的复苏，达美航空已经做好了引领市场、抢占市场份额的准备。,
834,2021-06-09 02:21:40,【白宫公布供应链“体检报告” 着力提升本土芯片、大容量电池等四大产业】如市场预期一样，白宫周二公布的报告在概述产业链现状的同时，面对短板和不足各个部门给出的建议也集中在“加大投入”这个角度。据媒体援引白宫官员报道称，在供应链报告提交后，拜登将下令提升四大领域的产能，包括通过卫生部向先进药物制造领域投资6000万美元，通过能源部向本土电池生产商提供资金和政策、部署多个工作组应对芯片短缺等问题。,
835,2021-06-09 02:21:28,美国国会参议员Barrasso：与美国总统拜登的基础设施谈判遇到了障碍。,
836,2021-06-09 02:19:57,据The Information：数字资产抵押贷款服务初创公司BlockFi正在谈判以50亿美元的估值融资。,
837,2021-06-09 02:11:17,巴西卫生部长Queiroga：巴西接近达成采购1亿剂莫德纳新冠疫苗的协议。,
838,2021-06-09 02:11:07,【报告称贝佐斯、巴菲特等巨富实际所得税率远低于普通民众】周二公布的一份报告显示，一些世界上最富有的人——杰夫-贝佐斯、埃隆-马斯克、沃伦-巴菲特、卡尔-伊坎、迈克尔-布隆伯格和乔治-索罗斯——缴纳的所得税仅占到他们不断增加的财富的一小部分，在某些特定年份纳税甚至为零。ProPublica援引从美国国税局获得的数千名富人的机密数据称，25位最富有的美国人的身价在2014年到2018年期间总共增加了4010亿美元，但这些人在这五年中总共只缴纳了136亿美元的联邦所得税，相当于真实税率仅为3.4%。相比之下，近年来美国家庭年收入的中位数约为70000美元，联邦所得税率达到14%，家庭收入最高一档的税率则高达37%。ProPublica指出，与大多数收入来自传统工资的普通民众不同，亿万富翁们往往受益于“普通人无法企及的避税策略”。报告指出，他们的财富通常主要基于股票和房地产的升值，除非出售这些资产，否则这些资产不被视为应纳税项。,
839,2021-06-09 02:06:56,巴西卫生部长Queiroga：巴西可能漏报了新冠肺炎死亡病例。,
840,2021-06-09 02:03:17,白宫新闻秘书珍·普萨基：在确保企业和个人支付公平税款份额方面还有很多工作要做。,
841,2021-06-09 02:03:07,【“碎钞机”再现 比特币较最高点缩水近半】自5月19日遭遇全线血洗后，加密货币走出一波震荡行情。6月以来，比特币整体呈现波动下行态势。6月8日，全球币价网站CoinGecko数据显示，加密货币市场一片飘红，比特币一度下跌至32000美元关口。未来比特币等币种价格很可能继续大幅震荡，大涨大跌或将成为常态,
842,2021-06-09 02:01:43,白宫新闻秘书珍·普萨基：财政部将把国税局的信息披露交给执法部门。,
843,2021-06-09 02:01:37,白宫新闻秘书珍·普萨基：未经授权披露美国国税局的政府数据将受到严肃对待。,
844,2021-06-09 01:59:31,为加强两国投资，墨西哥和美国同意恢复明年9月举行的高级别经济对话。,
845,2021-06-09 01:59:21,  市场消息：瑞士亿万富翁Thomas Flohr的私人飞机公司Vista Global据悉正在就与特殊目的收购公司(SPAC)合并上市进行谈判。,
846,2021-06-09 01:59:12,墨西哥和美国将启动新的高层经济合作机制，以加强在墨西哥的投资，解决移民问题。,
847,2021-06-09 01:59:02,墨西哥和美国将根据T-MEC贸易协定促进在该地区投资的机会谅解备忘录。,
848,2021-06-09 01:58:28,【南非2021年第一季度国内生产总值 (GDP)增长 1.1%】当地时间6月8日南非国家统计局公布了南非2021年第一季度国内经济增长报告，报告显示较上一季度而言，南非2021年第一季度国内生产总值 (GDP)增长1.1%（折合成年增长率为4.6%）。由于2020年南非GDP数据的年度化混乱，南非国家统计局表示将不再使用年度化数据作为总体 GDP 统计数据。,
849,2021-06-09 01:57:45,白宫新闻秘书珍·普萨基：没办法让美国食品药品监督管理局（FDA）加快对阿斯利康(AZN.O)新冠疫苗的审查。,
850,2021-06-09 01:56:26,美国国务院网站显示，到目前为止，美国已经放宽了大约50个国家的旅游建议评级。,
851,2021-06-09 01:47:37,白宫新闻秘书珍·普萨基：美国总统拜登的基础设施谈判没有陷入僵局。,
852,2021-06-09 01:43:34,白宫新闻秘书珍·普萨基：拜登今天下午将与众议院议员卡皮托交谈。,
853,2021-06-09 01:43:25,COMEX 8月黄金期货收跌0.2%，报1894.40美元/盎司。,
854,2021-06-09 01:41:45,美国白宫顾问Harrell：美国进出口银行正在考虑扩大对美国制造业建设的融资。,
855,2021-06-09 01:41:23,【全球资金持续涌入债市和股市】全球三大主要债市上周均迎来资金净流入，其中投资级债以36.3亿美元的净流入居首，高收益债则由前一周的净流出转为单周净流入约1.5亿美元。新兴市场债券基金也有可观的净流入。不过数据显示，全球资金也呈现出对股市的青睐，部分市场人士称，美联储逐步减少和退出量化宽松的预期将削弱股市和债市的上升动能。（经参）,
856,2021-06-09 01:41:00,英国首相约翰逊告诉欧盟委员会主席冯德莱恩，承诺寻找切实可行的解决方案，以保护北爱尔兰协议，强调需要迅速取得进展。,
857,2021-06-09 01:39:50,中国INE原油期货主力涨破450.0元/桶关口，最新报450.1元/桶，日图涨1.44%.,
858,2021-06-09 01:38:07,美国白宫顾问Harrell：贸易行动小组将利用现有的贸易工具，重点关注供应链的脆弱性。,
859,2021-06-09 01:36:20,【国际奥委会重新分配朝鲜参加东京奥运会的资格名额】国际奥委会8日表示，因为朝鲜宣布不参加东京奥运会，国际奥委会执委会会议当天重新分配了朝鲜的资格名额。国际奥委会官员詹姆斯·麦克劳德在8日的发布会上表示，国际奥委会与朝鲜就退出东京奥运会的原因进行了多次讨论，国际奥委会也提供了尽可能多的保证，但是现在这个时刻，国际奥委会必须对参赛的资格名额做出决定。当天，国际奥委会重新分配了原属于朝鲜运动员的四个资格名额。（央视）,
860,2021-06-09 01:35:19,美国白宫顾问Harrell：美国希望吸引并扩大国内芯片产能。,
861,2021-06-09 01:34:01,美国白宫经济顾问Fazili：供应链瓶颈应该在几周内解决。,
862,2021-06-09 01:32:23,美国敦促伊朗就核协议达成共识。,
863,2021-06-09 01:32:16,美国白宫经济顾问Fazili：私营部门可能也需要采取行动，解决供应链的脆弱性。,
864,2021-06-09 01:32:02,  李维斯(LEVI.N)直线拉涨至2%。,
865,2021-06-09 01:29:56,【MicroStrategy将比特币挂钩垃圾债发行额提高至5亿美元】知情人士透露，MicroStrategy Inc.已经提高了用于购买比特币的垃圾债的发行规模，目前目标是5亿美元。,
866,2021-06-09 01:29:06,  波音(BA.N)小幅走高，现涨0.4%。,
867,2021-06-09 01:27:41,市场消息：欧盟与美国或将同意就重大贸易纠纷达成解决方案。,
868,2021-06-09 01:24:57,  【美国放宽对几十个国家的防疫相关旅行建议】美国国务院放宽了对法国、加拿大、墨西哥、韩国等几十个国家跟防控新冠疫情相关的旅行建议。对法国、德国、加拿大和墨西哥的旅行建议从“请勿前往”降为“三思而行”。对新加坡和韩国的旅行建议降至最低谨慎级别。,
869,2021-06-09 01:24:48,美国白宫经济顾问Fazili：美国将“加倍努力”解决芯片供应问题。,
870,2021-06-09 01:23:58,据美国科技媒体The Verge：下个月，微软将在伦敦、纽约和悉尼的“体验中心”开始销售产品。,
871,2021-06-09 01:23:23,希腊卫生部：在过去24小时内，希腊新增1339例新冠肺炎确诊病例，累计确诊411534例。新增新冠肺炎死亡病例30例，累计死亡病例12331例。,
872,2021-06-09 01:20:17,墨西哥外长Ebrard：墨西哥总统洛佩斯与美国副总统哈里斯的会面是“成功的”。,
873,2021-06-09 01:19:23,  国际铜夜盘收涨1.26%，沪铜收涨1.23%，沪铝收涨0.46%，沪锌收涨0.38%，沪铅收涨1.20%，沪镍收涨1.51%，沪锡收涨2.09%。,
874,2021-06-09 01:19:13,Colonial Pipeline发言人澄清称，公司在IT系统总体上投资了2亿美元，其中包括网络安全。,
875,2021-06-09 01:18:58,【华尔街预计到9月底将有61%的员工重返办公室】华尔街对于说服员工回办公室上班正越来越乐观。一项调查数据显示，金融服务业的雇主预计到9月底将有61%的员工返回办公室，比例高于3月调查时的50%。约14%的金融从业人员已经回到办公室，在接受调查的行业中排名第二，但还是远不及房地产业的70%。,
876,2021-06-09 01:18:22,【欧洲城市交通时隔一年多恢复至疫情前水平】根据地图供应商TomTom的数据，自新冠疫情开始以来，欧洲15个主要城市的交通首次恢复到与2019年一样繁忙的程度。数据显示，这些城市的交通拥堵状况在上周已达到与大流行前相似的水平，是2020年3月以来最严重的。随着疫苗接种率的上升和经济的重新开放，司机们越来越多地使用他们的汽车。有稳定的迹象表明，随着出行限制的放宽，英国和欧洲其他国家的石油消费正紧跟着美国出行改善。美国银行周一重申，预计今年汽油需求将出现创纪录的复苏。,
877,2021-06-09 01:17:38,美联储在固定利率逆回购中接纳了4974亿美元，续创历史新高。,
878,2021-06-09 01:17:29,【与耶伦唱反调 美SEC前主席称现有规则监管加密货币已足够】美国证券交易委员会（SEC）前主席杰伊-克雷顿（Jay Clayton）和美国财政部前副部长布兰特-麦金托什（Brent McIntosh）近日联合撰文称，加密货币市场可以用现有的金融法规来监管。在这篇名为《加密货币需要监管，但不需要新规则》的文章中，这两位前官员对美国财长耶伦关于美国现有框架“不能胜任监管加密货币的任务”的说法提出了质疑。相反，他们表示，美国现有监管框架的核心思想足以引导市场。克雷顿和麦金托什指出，这一新兴行业同时存在着监管过度和监管不足的风险。,
879,2021-06-09 01:13:44,美国方面表示，正在探索墨西哥湾海上风能开发的潜力。,
880,2021-06-09 01:12:31,  【耶伦最爱的劳动力市场指标JOLTS首次突破900万 自主离职人数创新高】美国劳工统计局发布的4月职位空缺及劳动力流动调查（JOLTS）结果显示，美国当月职位空缺的数量突破900万大关，达到历史新高的928.6万。自主离职人数当月录得398.5万人，创历史新高。分析称，这凸显出随着企业逐渐走出新冠疫情以及经济回暖，劳动力需求的热度在增加，同时也体现出小企业招工难。,
881,2021-06-09 01:12:17,美国疾控中心将美国旅游推荐等级从4级放宽至3级。,
882,2021-06-09 01:11:07,【年内新成立ETF产品破百，机构布局细分赛道】今年以来已有110只ETF基金开启上市交易，上市交易份额合计达到774.10亿份，这一数据已超过2020年和2019年全年的发行数量。从品类来看，与去年相比，今年新诞生的110只ETF产品在风格、行业、主题、策略等方面日趋精细化，一批布局行业细分赛道的股票ETF产品颇为“吸睛”。数据显示，上述股票ETF涉及食品、金融科技、基建、稀土、云计算、智能制造、软件、互联网科技、农业等多个细分投资领域。（经参）,
883,2021-06-09 01:10:34,据监测网络状况的网站DownDetector：用户报告显示盈透证券服务出现问题。,
884,2021-06-09 01:10:10,美国疾控中心将针对日本、加拿大、墨西哥、伊朗、法国和其他国家的旅行建议从“避免旅行”放宽到“旅行前确保已经完全接种疫苗”。,
885,2021-06-09 01:08:51,俄罗斯外交部副部长：俄罗斯与欧盟的关系目前处于“零点”。,
886,2021-06-09 01:06:32,美国方面表示，如果伊朗不按照与国际原子能机构达成的协议允许监测，这将使核协议谈判严重复杂化。,
887,2021-06-09 01:04:51,【6月以来七股获逾50家机构调研，化工行业受到重点关注】6月迄今，共有121家上市公司接受机构调研。从机构调研次数来看，科瑞技术、天原股份、京东方A等11家公司被调研两次。从调研家数看，锦浪科技、国际医学、德赛西威参与调研的机构超过百家，分别为162家、137家和104家，调研机构家数超过50家的还有华利集团、鹏辉能源、超图软件、力源信息，科瑞技术、珠江啤酒等九家公司也获得20家以上机构调研。（经参）,
888,2021-06-09 01:02:20,  美国财政部拍卖580亿美元3年期国债，得标利率0.3258%，投标倍数2.47。预发行交易利率为0.326%，上月投标倍数为2.42。,
889,2021-06-09 01:00:54,市场消息：美国国务院放宽对法国旅游建议至“重新考虑”，之前是“不要前往”。,
890,2021-06-09 01:00:03,【上市银行超4800亿现金分红大幕开启】作为A股分红主力军的上市银行股分红方案正渐次开始实施。6月8日，苏农银行实施派息大约2.7亿元。目前，38家上市银行中已有8家A股上市银行正式实施了派息，招商银行、工商银行、民生银行、交通银行等大手笔分红尚在预案阶段。而下周还将有农业银行、紫金银行即将实施分红。（经参）,
891,2021-06-09 00:57:42,  LME期铜收涨64美元，报9964美元/吨。 LME期铝收涨26美元，报2452美元/吨。 LME期锌收涨17美元，报3016美元/吨。 LME期铅收涨30美元，报2184美元/吨。 LME期镍收涨50美元，报17942美元/吨。 LME期锡收涨698美元，报31223美元/吨。,
892,2021-06-09 00:57:28,【美国国税局要求国会授权获取加密市场数据 比特币等应声下挫】美国国税局局长Charles Rettig周二在参议院财政委员会听证会上表示，“我们经常受到挑战，如果能获得国会对收集这些信息的明确授权，将是至关重要的”。他表示，“大多数加密货币、虚拟货币的创设旨在远离监管雷达，国税局目前已向第三方发出传票，以获取有关加密货币用户的信息”。在美上市加密货币相关股票、比特币及其他代币应声下挫。比特币一度跌至31000美元/枚附近。,
893,2021-06-09 00:57:15,【泰国内阁原则同意普吉岛7月1日重新向外国游客开放】当地时间8日，泰国巴育总理在每周内阁会议后表示，泰国内阁原则上同意普吉岛7月1日重新向外国游客开放的“沙盒计划”。普吉岛作为泰国计划重新向外国游客开放的十个最受欢迎的旅游目的地中最早开放的地区。这一提议最早是由泰国国家旅游局 (TAT) 提出的，计划在2021年第三和第四季度实施旅游重新开放。普吉岛重新开放旅游此前已获得泰国经济形势管理中心批准。（央视）,
